,dr7objid,t04_spiral_a08_spiral_flag,t04_spiral_a09_no_spiral_flag,t08_odd_feature_a20_lens_or_arc_flag,t08_odd_feature_a22_irregular_flag
4428,269542,1,0,0,0
4429,219369,0,1,1,0
4430,21796,1,0,0,0
4431,11053,0,1,0,0
4432,124687,0,1,0,1
4433,156963,1,0,0,0
4434,255718,1,0,0,0
4435,181427,0,1,0,0
4436,54760,0,1,1,0
4437,76521,0,1,1,0
4438,82536,0,1,0,1
4439,289576,1,0,0,0
4440,84784,0,1,1,0
4441,60044,0,1,1,0
4442,122420,0,1,0,0
4443,197763,0,1,1,0
4444,3158,1,0,0,0
4445,59660,0,0,0,1
4446,193960,0,1,1,0
4447,133705,0,1,0,0
4448,115038,1,0,0,0
4449,85194,1,0,0,0
4450,75684,0,1,0,1
4451,244854,0,1,0,0
4452,116673,1,0,0,0
4453,64807,1,0,0,1
4454,163598,1,0,0,0
4455,30433,0,1,0,0
4456,240931,1,0,0,0
4457,86848,0,1,0,0
4458,130844,0,0,0,1
4459,243531,1,0,0,0
4460,137718,0,1,0,0
4461,87821,1,0,0,0
4462,7839,1,0,0,1
4463,266111,1,0,0,0
4464,52707,0,1,0,0
4465,13762,0,1,1,0
4466,272073,1,0,0,0
4467,235676,0,1,0,1
4468,173938,0,1,0,0
4469,214800,1,0,0,0
4470,237579,0,1,1,0
4471,33137,0,0,0,1
4472,175887,1,0,0,0
4473,259549,0,0,0,1
4474,250470,0,1,0,0
4475,275665,0,1,1,0
4476,20681,0,1,1,0
4477,150945,1,0,0,0
4478,120433,0,1,0,0
4479,217859,1,0,0,0
4480,239505,0,1,1,0
4481,119943,0,1,0,1
4482,144881,0,1,0,0
4483,62676,1,0,0,0
4484,24493,0,1,0,1
4485,38151,0,1,0,0
4486,82188,1,0,0,0
4487,187147,0,1,1,0
4488,100752,0,1,0,0
4489,141666,1,0,0,0
4490,34306,0,1,0,1
4491,58164,0,1,0,1
4492,18596,1,0,0,0
4493,114176,0,1,0,0
4494,11296,1,0,0,0
4495,243263,0,1,0,0
4496,163242,0,1,1,0
4497,135549,1,0,0,0
4498,198042,0,1,1,0
4499,123698,0,1,0,0
4500,208688,0,1,0,1
4501,74256,1,0,0,0
4502,33672,0,1,0,0
4503,277951,0,1,1,0
4504,232566,1,0,0,1
4505,115715,1,0,0,0
4506,187206,1,0,0,1
4507,97004,0,1,0,0
4508,220759,1,0,0,0
4509,48483,0,1,0,1
4510,34754,0,1,1,0
4511,234032,0,1,0,0
4512,180580,0,1,1,0
4513,135300,1,0,0,0
4514,226005,0,1,0,0
4515,68495,0,1,1,0
4516,59265,0,0,0,1
4517,181149,1,0,0,1
4518,241170,1,0,0,0
4519,143040,0,1,0,0
4520,70395,0,1,1,0
4521,87908,0,1,0,1
4522,38539,0,1,0,0
4523,253714,1,0,0,0
4524,64983,0,1,1,0
4525,86756,0,1,1,0
4526,158522,1,0,0,0
4527,38937,0,1,0,0
4528,240974,0,1,0,1
4529,73770,1,0,0,0
4530,227754,0,1,0,0
4531,129826,1,0,0,0
4532,1561,0,1,0,0
4533,103810,1,0,0,0
4534,235238,0,1,0,1
4535,161984,0,1,0,0
4536,178224,1,0,0,0
4537,200539,0,0,0,1
4538,137655,1,0,0,0
4539,180064,0,1,1,0
4540,275833,0,1,0,0
4541,101562,0,0,0,1
4542,4509,1,0,0,0
4543,178157,0,1,0,0
4544,86125,0,0,0,1
4545,97885,0,1,1,0
4546,35960,1,0,0,0
4547,151590,0,1,0,0
4548,35522,1,0,0,0
4549,215886,0,1,0,0
4550,83617,1,0,0,0
4551,28715,0,1,0,0
4552,89451,1,0,0,0
4553,128174,0,1,1,0
4554,108579,0,1,0,0
4555,47046,1,0,0,0
4556,148988,1,0,0,1
4557,166870,1,0,0,0
4558,218119,0,1,0,0
4559,23337,1,0,0,0
4560,22878,0,1,0,0
4561,73086,1,0,0,0
4562,164218,0,0,0,1
4563,115925,0,1,1,0
4564,169469,0,1,1,0
4565,274827,0,1,0,0
4566,134706,1,0,0,0
4567,68979,0,1,0,0
4568,143645,0,1,1,0
4569,98104,1,0,0,0
4570,63513,0,1,0,1
4571,214922,0,1,1,0
4572,61263,0,1,0,1
4573,69502,0,1,0,0
4574,106381,1,0,0,0
4575,141449,0,1,0,0
4576,30204,1,0,0,0
4577,5289,0,1,0,0
4578,216322,1,0,0,0
4579,73898,0,1,1,0
4580,3072,1,0,0,1
4581,140682,0,1,0,0
4582,218413,0,1,1,0
4583,198724,1,0,0,0
4584,42332,0,1,1,0
4585,154498,0,1,1,0
4586,163233,0,1,0,0
4587,22871,1,0,0,0
4588,227265,0,1,1,0
4589,76120,0,1,0,0
4590,253591,0,1,1,0
4591,289970,1,0,0,0
4592,3665,1,0,0,1
4593,166712,0,1,0,0
4594,184376,1,0,0,0
4595,269566,0,0,0,1
4596,134004,0,1,1,0
4597,83449,0,1,0,0
4598,232839,1,0,0,0
4599,120488,0,1,1,0
4600,195181,0,0,0,1
4601,116537,0,1,0,0
4602,8450,0,1,0,1
4603,241724,1,0,0,0
4604,131187,0,1,1,0
4605,59475,0,1,1,0
4606,252897,1,0,0,0
4607,228744,0,1,0,0
4608,163416,0,1,1,0
4609,148098,1,0,0,0
4610,105783,0,1,1,0
4611,107371,0,1,0,0
4612,224236,0,1,1,0
4613,17031,1,0,0,1
4614,130353,1,0,0,0
4615,58855,0,1,0,0
4616,170073,1,0,0,0
4617,184578,1,0,0,0
4618,287909,0,1,0,0
4619,87328,1,0,0,1
4620,142600,0,1,0,0
4621,30226,1,0,0,0
4622,34084,1,0,0,0
4623,123155,0,1,0,0
4624,158053,0,1,0,1
4625,220431,1,0,0,0
4626,254242,0,1,0,0
4627,166548,0,1,0,0
4628,7867,1,0,0,0
4629,70846,0,0,0,1
4630,149315,1,0,0,0
4631,71977,0,1,0,0
4632,67317,0,1,1,0
4633,24124,1,0,0,0
4634,13371,0,1,0,0
4635,20683,0,1,1,0
4636,177545,1,0,0,0
4637,236837,0,1,0,0
4638,221860,1,0,0,1
4639,161920,1,0,0,0
4640,242084,0,1,0,0
4641,50076,1,0,0,0
4642,261211,0,1,0,0
4643,25034,1,0,0,0
4644,221192,0,1,0,0
4645,241217,0,0,0,1
4646,263947,0,1,1,0
4647,252168,1,0,0,0
4648,244359,0,1,0,0
4649,274797,1,0,0,0
4650,95703,0,1,1,0
4651,284970,1,0,0,0
4652,239343,0,1,1,0
4653,27371,0,1,0,0
4654,269797,1,0,0,0
4655,288530,0,1,0,1
4656,11925,0,1,0,0
4657,272410,1,0,0,0
4658,25854,1,0,0,0
4659,186602,0,1,1,0
4660,181092,0,1,0,0
4661,72356,1,0,0,0
4662,144323,1,0,0,1
4663,119508,0,1,1,0
4664,230565,1,0,0,0
4665,271353,0,1,0,0
4666,64005,0,1,1,0
4667,89536,1,0,0,0
4668,48702,0,1,1,0
4669,283384,0,1,0,0
4670,276544,1,0,0,0
4671,189284,1,0,0,0
4672,209465,0,1,0,0
4673,43923,0,0,0,1
4674,61449,0,1,0,1
4675,245850,1,0,0,0
4676,216574,0,1,0,0
4677,157620,0,1,1,0
4678,649,0,1,0,0
4679,149369,1,0,0,0
4680,13620,0,1,1,0
4681,215111,0,1,1,0
4682,49217,0,1,0,1
4683,153810,1,0,0,0
4684,102717,0,1,0,0
4685,127254,0,0,0,1
4686,38409,1,0,0,0
4687,151688,0,1,0,0
4688,253127,1,0,0,0
4689,110210,0,1,0,1
4690,244062,0,1,1,0
4691,227509,1,0,0,0
4692,136033,0,1,0,0
4693,18082,0,1,0,1
4694,160894,0,1,1,0
4695,40509,1,0,0,0
4696,200918,0,1,1,0
4697,267028,0,1,0,0
4698,188091,0,1,1,0
4699,175194,1,0,0,0
4700,215266,0,1,0,0
4701,96990,1,0,0,1
4702,222176,1,0,0,0
4703,38656,0,1,0,0
4704,208757,1,0,0,0
4705,175281,0,1,1,0
4706,23716,0,1,0,0
4707,75976,0,0,0,1
4708,20984,1,0,0,0
4709,277559,0,1,0,1
4710,216749,0,1,0,0
4711,215840,1,0,0,0
4712,240369,1,0,0,1
4713,163264,0,1,1,0
4714,10353,0,1,0,0
4715,69326,1,0,0,0
4716,238221,0,1,0,1
4717,159729,0,1,0,1
4718,191681,1,0,0,0
4719,121595,0,1,0,0
4720,122942,0,1,1,0
4721,238875,1,0,0,0
4722,245506,0,1,0,0
4723,266848,1,0,0,0
4724,134784,0,0,0,1
4725,226635,0,1,0,0
4726,265168,1,0,0,0
4727,286918,0,1,0,0
4728,291279,0,0,0,1
4729,159744,0,1,1,0
4730,185234,0,1,1,0
4731,9206,1,0,0,0
4732,64566,0,1,1,0
4733,120041,0,1,0,0
4734,127527,1,0,0,0
4735,416,0,1,0,0
4736,288882,1,0,0,0
4737,222813,0,1,0,0
4738,60671,1,0,0,0
4739,61101,0,1,1,0
4740,13344,0,1,0,0
4741,131109,1,0,0,0
4742,173046,0,1,0,1
4743,220727,1,0,0,0
4744,102035,0,1,0,0
4745,118069,0,1,1,0
4746,209470,0,1,0,0
4747,168949,0,1,1,0
4748,160390,1,0,0,0
4749,151803,0,0,0,1
4750,37504,0,1,0,0
4751,45249,1,0,0,0
4752,197286,0,1,0,0
4753,76999,1,0,0,0
4754,198524,1,0,0,0
4755,212407,0,1,0,1
4756,235757,0,1,0,0
4757,96774,0,1,1,0
4758,89618,1,0,0,0
4759,119414,0,1,0,0
4760,174733,1,0,0,0
4761,247498,1,0,0,1
4762,32114,0,1,0,0
4763,189139,0,1,1,0
4764,46163,1,0,0,0
4765,27241,0,1,1,0
4766,69397,0,1,0,0
4767,133890,0,1,0,1
4768,266979,0,1,0,1
4769,256152,1,0,0,0
4770,187309,0,1,0,1
4771,120270,0,1,0,0
4772,91506,1,0,0,0
4773,21198,0,1,0,0
4774,165932,1,0,0,0
4775,228619,0,1,0,0
4776,178751,1,0,0,0
4777,284239,0,1,0,0
4778,292097,0,1,1,0
4779,212949,1,0,0,0
4780,103041,0,1,0,1
4781,45919,0,1,1,0
4782,233752,0,1,0,0
4783,38156,0,1,0,1
4784,177654,1,0,0,0
4785,182131,0,1,1,0
4786,96187,0,1,0,0
4787,171124,1,0,0,0
4788,5470,0,1,0,0
4789,75746,0,1,1,0
4790,219559,0,1,1,0
4791,242720,0,1,0,1
4792,22745,0,1,1,0
4793,242556,1,0,0,0
4794,58212,0,1,1,0
4795,239888,1,0,0,0
4796,88935,0,1,0,0
4797,241017,0,1,1,0
4798,72909,0,1,0,1
4799,140995,1,0,0,0
4800,109299,0,1,0,0
4801,38776,0,1,0,1
4802,120608,0,1,0,0
4803,132737,0,1,0,1
4804,174011,0,1,0,1
4805,21604,1,0,0,0
4806,215907,1,0,0,0
4807,10492,0,1,0,0
4808,49954,0,1,1,0
4809,64586,1,0,0,0
4810,118095,0,1,0,0
4811,89016,1,0,0,1
4812,252691,1,0,0,0
4813,201532,0,1,0,0
4814,281927,1,0,0,0
4815,100183,0,1,0,1
4816,156265,0,1,0,1
4817,90150,1,0,0,0
4818,49867,0,1,0,0
4819,19523,0,1,1,0
4820,215129,0,1,1,0
4821,154668,1,0,0,0
4822,282030,0,1,0,0
4823,65235,0,1,1,0
4824,40069,1,0,0,1
4825,205271,0,1,1,0
4826,103760,1,0,0,0
4827,165210,0,1,0,0
4828,264787,1,0,0,0
4829,37850,0,1,1,0
4830,58881,0,1,1,0
4831,75012,1,0,0,1
4832,166610,1,0,0,0
4833,192379,0,1,1,0
4834,198126,0,1,0,0
4835,199759,0,1,0,1
4836,115100,1,0,0,0
4837,107083,1,0,0,0
4838,212667,0,1,0,0
4839,268550,1,0,0,0
4840,65072,0,1,1,0
4841,3,0,1,0,0
4842,206329,1,0,0,0
4843,172559,0,1,0,0
4844,274885,1,0,0,1
4845,31848,1,0,0,0
4846,169954,0,1,0,0
4847,260650,0,0,0,1
4848,103862,1,0,0,0
4849,62675,0,1,1,0
4850,34245,0,1,0,0
4851,200583,0,0,0,1
4852,103210,0,1,1,0
4853,100113,1,0,0,0
4854,207807,0,1,0,0
4855,148653,1,0,0,0
4856,200067,0,1,0,1
4857,135327,1,0,0,0
4858,213672,0,1,0,0
4859,267206,0,1,1,0
4860,110201,0,1,1,0
4861,31278,0,1,1,0
4862,236607,1,0,0,0
4863,199888,0,1,0,0
4864,65763,1,0,0,1
4865,255374,1,0,0,0
4866,13231,0,1,0,0
4867,90371,1,0,0,0
4868,33350,0,1,0,1
4869,165630,0,1,1,0
4870,269360,1,0,0,0
4871,283702,0,1,0,0
4872,55718,0,1,0,0
4873,190528,1,0,0,0
4874,218580,1,0,0,1
4875,3602,0,1,0,1
4876,184877,0,1,0,0
4877,273592,1,0,0,0
4878,30516,0,0,0,1
4879,126690,1,0,0,0
4880,227366,0,1,0,0
4881,67177,1,0,0,0
4882,66,0,1,1,0
4883,96211,0,1,1,0
4884,200588,0,1,0,0
4885,124093,0,1,1,0
4886,89574,1,0,0,0
4887,184915,1,0,0,0
4888,230246,0,1,0,0
4889,144267,1,0,0,1
4890,101244,0,1,1,0
4891,18678,0,1,1,0
4892,75339,1,0,0,1
4893,131789,1,0,0,0
4894,49684,0,1,1,0
4895,20809,0,1,0,0
4896,148841,0,1,0,1
4897,116637,0,1,1,0
4898,155991,1,0,0,0
4899,111644,0,1,0,0
4900,91962,0,1,1,0
4901,171892,0,1,0,0
4902,30632,1,0,0,0
4903,245346,1,0,0,0
4904,135777,0,1,0,0
4905,181406,0,1,1,0
4906,139478,1,0,0,1
4907,85844,1,0,0,0
4908,2864,0,1,0,0
4909,90295,1,0,0,0
4910,218430,0,1,0,0
4911,245582,0,1,0,1
4912,3823,1,0,0,0
4913,177022,0,1,0,0
4914,139051,0,1,1,0
4915,227717,0,1,0,1
4916,118375,1,0,0,0
4917,233191,0,1,0,0
4918,14176,0,1,0,1
4919,125900,1,0,0,0
4920,131513,0,1,0,1
4921,156667,0,1,0,1
4922,77773,0,1,0,0
4923,223821,1,0,0,0
4924,90469,0,1,1,0
4925,26420,1,0,0,0
4926,100757,0,1,0,0
4927,129945,0,0,0,1
4928,175751,1,0,0,0
4929,45290,0,1,0,0
4930,1109,1,0,0,0
4931,107833,0,1,0,0
4932,203172,0,1,1,0
4933,3165,1,0,0,0
4934,240817,1,0,0,1
4935,14739,0,1,0,0
4936,221394,1,0,0,1
4937,151157,1,0,0,0
4938,266285,0,0,0,1
4939,81775,1,0,0,0
4940,85100,0,1,0,0
4941,82141,0,1,0,0
4942,72991,1,0,0,0
4943,217242,0,1,0,0
4944,160954,1,0,0,0
4945,164081,0,1,1,0
4946,30426,0,1,0,0
4947,153201,1,0,0,0
4948,16592,0,1,0,0
4949,76514,1,0,0,0
4950,139978,1,0,0,0
4951,256624,1,0,0,1
4952,216937,0,1,0,0
4953,229840,0,1,1,0
4954,112469,0,1,1,0
4955,143920,1,0,0,0
4956,119821,0,1,0,0
4957,85265,0,1,0,0
4958,168495,1,0,0,0
4959,232126,0,1,1,0
4960,185925,1,0,0,0
4961,129828,0,0,0,1
4962,245490,0,1,0,0
4963,241222,0,0,0,1
4964,49594,0,1,0,1
4965,8279,0,1,0,0
4966,148535,1,0,0,0
4967,255753,1,0,0,0
4968,125628,0,1,0,0
4969,96511,0,0,0,1
4970,86928,1,0,0,0
4971,144972,0,1,0,1
4972,67085,0,1,1,0
4973,116988,0,1,0,0
4974,26784,1,0,0,0
4975,139096,1,0,0,1
4976,135601,1,0,0,0
4977,49495,0,1,0,0
4978,268201,1,0,0,1
4979,214350,1,0,0,0
4980,166679,0,1,0,0
4981,20588,1,0,0,0
4982,192453,0,1,0,0
4983,264484,1,0,0,1
4984,63695,1,0,0,0
4985,206594,0,1,0,0
4986,47487,0,1,0,1
4987,293370,1,0,0,0
4988,45386,0,1,0,0
4989,168383,0,1,1,0
4990,74215,0,0,0,1
4991,240132,1,0,0,0
4992,79626,0,1,0,0
4993,143527,0,1,1,0
4994,254466,1,0,0,0
4995,33869,0,1,0,0
4996,58784,1,0,0,1
4997,193273,0,1,1,0
4998,152330,0,1,1,0
4999,19932,0,1,1,0
5000,96003,1,0,0,0
5001,170020,1,0,0,1
5002,244750,0,1,0,0
5003,106508,1,0,0,1
5004,47482,0,1,0,1
5005,158607,1,0,0,0
5006,79198,0,1,0,0
5007,92656,0,0,0,1
5008,171880,0,1,0,1
5009,74949,1,0,0,0
5010,204508,1,0,0,1
5011,77715,0,1,0,0
5012,87335,1,0,0,0
5013,89742,0,1,0,0
5014,107394,1,0,0,0
5015,118240,0,1,0,0
5016,97828,0,1,0,1
5017,196341,1,0,0,0
5018,38632,0,1,0,0
5019,57967,1,0,0,0
5020,294090,0,1,0,0
5021,238747,1,0,0,0
5022,96805,0,0,0,1
5023,11477,0,1,1,0
5024,52737,0,1,0,0
5025,225639,0,1,1,0
5026,217846,1,0,0,1
5027,9510,0,1,1,0
5028,234407,1,0,0,0
5029,186531,0,1,0,0
5030,203686,1,0,0,1
5031,130351,1,0,0,0
5032,192995,0,1,0,0
5033,141054,1,0,0,0
5034,64219,0,1,0,1
5035,170953,0,1,0,0
5036,167462,0,1,0,1
5037,201015,1,0,0,0
5038,207553,0,1,0,0
5039,205251,0,1,0,1
5040,229407,1,0,0,0
5041,7293,1,0,0,1
5042,222053,0,1,0,0
5043,229338,0,1,1,0
5044,156470,0,1,0,1
5045,20534,1,0,0,0
5046,25572,0,1,0,0
5047,26052,0,1,0,1
5048,12336,1,0,0,0
5049,245509,0,1,0,0
5050,227108,0,0,0,1
5051,233658,1,0,0,0
5052,228718,0,1,0,0
5053,152080,1,0,0,0
5054,18584,0,1,0,1
5055,382,1,0,0,0
5056,69908,0,1,0,0
5057,75606,1,0,0,0
5058,65432,0,1,0,0
5059,190792,1,0,0,0
5060,214278,0,1,1,0
5061,51904,0,1,0,0
5062,142433,0,1,0,1
5063,232978,1,0,0,0
5064,60732,0,1,0,0
5065,231647,0,0,0,1
5066,186937,0,1,1,0
5067,32993,1,0,0,0
5068,193667,0,1,1,0
5069,66147,0,1,0,0
5070,3176,0,1,1,0
5071,22245,1,0,0,0
5072,38454,1,0,0,1
5073,253035,0,0,0,1
5074,36269,1,0,0,0
5075,92874,0,1,0,0
5076,175049,1,0,0,0
5077,16920,1,0,0,1
5078,90884,0,1,0,0
5079,227189,0,1,1,0
5080,260862,1,0,0,0
5081,116552,0,1,0,0
5082,28017,0,1,1,0
5083,174891,1,0,0,0
5084,171638,0,1,0,0
5085,130780,1,0,0,0
5086,223674,0,1,1,0
5087,247632,0,1,0,0
5088,262253,0,1,1,0
5089,89717,0,1,0,1
5090,88867,0,1,1,0
5091,97231,1,0,0,0
5092,97200,0,1,1,0
5093,135577,0,1,0,0
5094,142535,1,0,0,0
5095,231683,0,1,0,1
5096,235244,0,1,0,0
5097,210191,1,0,0,0
5098,80253,0,1,1,0
5099,53229,0,1,0,0
5100,226525,1,0,0,0
5101,239117,0,1,0,0
5102,254248,1,0,0,1
5103,201038,1,0,0,0
5104,171444,0,1,1,0
5105,69226,0,0,0,1
5106,241961,0,1,0,0
5107,69382,1,0,0,0
5108,244715,0,1,1,0
5109,215902,0,1,0,1
5110,287593,1,0,0,0
5111,181601,1,0,0,1
5112,68713,0,1,0,0
5113,92604,1,0,0,0
5114,231874,0,1,1,0
5115,64052,0,1,1,0
5116,91772,0,1,0,0
5117,258055,1,0,0,0
5118,47421,0,1,1,0
5119,40083,0,0,0,1
5120,181409,1,0,0,0
5121,81489,0,1,0,0
5122,235744,0,1,1,0
5123,49562,1,0,0,0
5124,208609,0,1,0,0
5125,98895,0,1,1,0
5126,161070,0,1,0,1
5127,66203,0,1,1,0
5128,241694,0,1,0,1
5129,226847,1,0,0,0
5130,57913,0,1,0,0
5131,257235,1,0,0,0
5132,70497,0,1,0,0
5133,125724,0,0,0,1
5134,10824,0,1,0,0
5135,199608,1,0,0,0
5136,163269,0,1,1,0
5137,50938,0,1,1,0
5138,155795,0,1,1,0
5139,225686,0,1,0,0
5140,107433,1,0,0,0
5141,251118,0,1,0,1
5142,23063,0,1,1,0
5143,125896,0,1,0,0
5144,224080,1,0,0,0
5145,54087,0,1,0,0
5146,137083,1,0,0,1
5147,6588,0,1,1,0
5148,42178,1,0,0,0
5149,200042,0,1,0,0
5150,47868,1,0,0,0
5151,206280,0,0,0,1
5152,92394,0,1,0,0
5153,161002,1,0,0,0
5154,49050,0,1,0,1
5155,112498,1,0,0,0
5156,44041,0,1,0,0
5157,276639,0,1,0,1
5158,221817,1,0,0,0
5159,20262,0,1,0,0
5160,211,0,1,0,1
5161,73455,0,1,0,1
5162,250387,1,0,0,0
5163,24209,0,1,1,0
5164,289104,0,1,0,0
5165,37080,1,0,0,1
5166,44414,1,0,0,0
5167,21048,0,0,0,1
5168,109155,0,1,0,0
5169,227785,1,0,0,0
5170,189174,0,0,0,1
5171,58534,0,1,1,0
5172,132581,0,1,0,1
5173,159968,0,1,0,0
5174,108063,0,0,0,1
5175,211796,0,1,1,0
5176,290645,1,0,0,0
5177,123333,0,1,0,0
5178,108860,0,1,1,0
5179,230564,0,1,0,1
5180,114466,1,0,0,0
5181,2329,0,1,0,0
5182,52389,1,0,0,0
5183,239041,1,0,0,1
5184,52618,0,1,0,0
5185,207083,1,0,0,0
5186,222280,1,0,0,0
5187,244643,0,1,0,0
5188,22398,1,0,0,1
5189,113906,1,0,0,0
5190,16700,1,0,0,1
5191,100133,0,1,1,0
5192,134410,0,1,0,0
5193,110546,1,0,0,0
5194,84895,1,0,0,0
5195,169623,0,1,0,0
5196,115477,0,1,0,1
5197,190861,1,0,0,0
5198,47696,0,1,1,0
5199,253767,0,1,0,0
5200,68932,0,1,0,1
5201,211062,1,0,0,0
5202,81577,0,1,0,0
5203,156308,0,1,1,0
5204,205118,0,0,0,1
5205,152019,1,0,0,0
5206,28382,0,1,0,0
5207,254400,1,0,0,0
5208,17085,0,1,0,0
5209,116019,0,1,0,0
5210,151028,1,0,0,0
5211,50095,0,0,0,1
5212,212139,0,1,1,0
5213,27835,0,1,0,0
5214,39526,1,0,0,0
5215,237831,0,1,0,0
5216,201491,1,0,0,1
5217,7034,1,0,0,0
5218,156637,0,1,0,1
5219,4121,0,1,0,0
5220,239428,0,1,1,0
5221,44602,0,1,1,0
5222,11191,1,0,0,1
5223,253622,1,0,0,0
5224,200959,0,1,0,1
5225,203148,0,1,0,0
5226,60063,0,1,1,0
5227,18731,1,0,0,0
5228,215430,0,1,0,0
5229,51162,0,0,0,1
5230,53288,0,1,1,0
5231,216535,0,1,1,0
5232,189009,0,1,0,0
5233,107884,1,0,0,0
5234,228846,1,0,0,0
5235,149197,0,1,0,0
5236,210011,1,0,0,1
5237,84040,1,0,0,0
5238,91865,0,1,0,0
5239,181075,0,0,0,1
5240,91355,1,0,0,0
5241,210847,0,1,1,0
5242,16978,1,0,0,1
5243,252670,0,1,0,0
5244,4016,0,1,0,1
5245,80840,1,0,0,0
5246,185755,0,1,0,0
5247,139919,1,0,0,0
5248,81451,1,0,0,1
5249,10133,0,1,0,0
5250,210908,0,1,1,0
5251,118474,1,0,0,0
5252,231924,1,0,0,1
5253,15840,0,1,0,0
5254,272951,1,0,0,1
5255,30340,1,0,0,0
5256,107047,1,0,0,1
5257,124405,0,1,0,0
5258,17712,1,0,0,0
5259,124162,0,0,0,1
5260,30817,1,0,0,0
5261,79089,0,1,0,0
5262,272182,0,0,0,1
5263,178659,0,1,1,0
5264,21418,1,0,0,0
5265,140557,0,1,0,0
5266,66997,1,0,0,0
5267,226662,0,1,0,1
5268,4048,0,1,0,0
5269,140697,1,0,0,0
5270,142003,0,1,0,1
5271,100381,1,0,0,0
5272,292016,0,1,1,0
5273,29794,0,1,1,0
5274,102041,0,1,0,0
5275,231146,0,1,1,0
5276,83700,1,0,0,0
5277,24688,0,1,0,0
5278,170987,1,0,0,0
5279,8969,0,1,0,1
5280,21109,0,1,0,0
5281,247226,0,1,1,0
5282,55572,1,0,0,0
5283,133145,0,1,0,0
5284,110272,0,1,0,1
5285,269793,0,1,1,0
5286,125770,1,0,0,0
5287,122064,0,1,0,0
5288,191665,0,0,0,1
5289,215556,1,0,0,0
5290,108434,0,1,0,1
5291,248580,0,1,0,0
5292,150315,1,0,0,0
5293,208546,0,1,1,0
5294,70782,1,0,0,1
5295,30120,1,0,0,0
5296,233295,0,1,0,0
5297,18091,1,0,0,0
5298,134586,0,1,0,0
5299,208195,0,0,0,1
5300,14561,1,0,0,0
5301,181537,0,1,1,0
5302,163031,0,1,0,0
5303,219894,1,0,0,0
5304,186007,0,1,0,0
5305,174938,1,0,0,0
5306,128697,1,0,0,0
5307,233849,0,1,0,0
5308,144558,1,0,0,1
5309,269396,1,0,0,0
5310,13748,0,1,0,1
5311,28085,0,1,0,0
5312,124073,1,0,0,0
5313,10194,0,1,0,1
5314,183676,0,1,0,0
5315,116297,1,0,0,0
5316,164583,0,1,1,0
5317,252425,0,0,0,1
5318,136224,1,0,0,0
5319,218504,0,1,0,0
5320,195132,0,1,1,0
5321,82385,1,0,0,0
5322,24490,0,1,0,0
5323,257328,0,0,0,1
5324,40891,1,0,0,0
5325,238611,0,1,0,0
5326,65917,0,1,1,0
5327,61480,0,0,0,1
5328,134782,0,1,1,0
5329,86621,1,0,0,0
5330,20590,0,1,0,1
5331,190514,0,1,0,0
5332,254657,1,0,0,0
5333,186910,0,1,0,0
5334,89793,1,0,0,1
5335,114205,0,1,1,0
5336,142790,0,1,1,0
5337,95879,1,0,0,0
5338,129827,0,1,0,0
5339,19686,0,1,1,0
5340,227742,1,0,0,0
5341,74877,0,1,1,0
5342,151895,0,0,0,1
5343,61915,0,1,0,0
5344,81626,1,0,0,1
5345,1869,1,0,0,0
5346,4182,0,1,1,0
5347,138393,0,1,0,0
5348,240812,1,0,0,0
5349,236009,0,1,0,0
5350,59213,1,0,0,0
5351,231464,1,0,0,0
5352,256224,0,1,0,0
5353,213691,0,1,1,0
5354,212758,1,0,0,0
5355,68769,0,1,0,0
5356,62110,1,0,0,0
5357,235815,0,1,0,0
5358,47514,0,1,1,0
5359,185108,1,0,0,0
5360,28502,0,1,0,0
5361,14329,1,0,0,0
5362,208167,0,1,0,0
5363,159748,1,0,0,0
5364,170251,1,0,0,1
5365,76160,0,1,0,0
5366,158940,1,0,0,0
5367,44272,1,0,0,0
5368,279107,0,1,0,0
5369,161583,0,1,1,0
5370,252422,0,1,0,1
5371,180902,0,1,1,0
5372,253120,0,1,1,0
5373,136782,1,0,0,1
5374,198270,0,1,1,0
5375,71265,1,0,0,0
5376,41444,0,1,0,0
5377,87152,0,1,0,1
5378,125160,0,1,0,1
5379,150031,0,1,1,0
5380,62147,1,0,0,0
5381,151432,0,1,0,0
5382,53259,0,1,1,0
5383,175554,0,1,0,0
5384,33503,1,0,0,0
5385,177207,0,1,1,0
5386,57580,1,0,0,0
5387,219417,0,1,0,0
5388,277863,0,1,0,1
5389,29984,1,0,0,0
5390,224394,0,1,1,0
5391,16555,0,1,0,0
5392,186795,1,0,0,0
5393,161366,1,0,0,0
5394,200968,0,1,0,0
5395,8318,1,0,0,1
5396,69481,1,0,0,0
5397,44375,1,0,0,1
5398,129882,0,1,0,0
5399,192518,1,0,0,0
5400,24792,0,1,1,0
5401,164876,1,0,0,1
5402,39612,0,1,0,0
5403,269744,1,0,0,0
5404,92611,0,1,1,0
5405,64319,1,0,0,0
5406,226027,0,1,0,0
5407,195825,0,1,0,1
5408,134021,1,0,0,1
5409,79111,0,1,0,0
5410,28415,1,0,0,0
5411,93676,0,1,1,0
5412,70393,1,0,0,0
5413,260443,0,1,0,0
5414,279787,0,1,0,1
5415,56365,0,1,1,0
5416,162529,0,1,1,0
5417,261713,1,0,0,0
5418,289536,0,1,0,0
5419,140263,1,0,0,0
5420,129518,0,1,0,1
5421,77060,0,1,0,0
